data centre operator,Data centre operators maintain computer operations within the data centre They manage daily activities within the centre to solve problems maintain the system availability and evaluate the systems performance
import export manager in textile industry machinery,Import export managers in textile industry machinery install and maintain procedures for crossborder business coordinating internal and external parties
wastewater engineer,Wastewater engineers design sewage systems and networks for the removal and treatment of wastewater from cities and other residential areas They design systems which are compliant with environmental standards and aim to minimise impact on the ecosystem and on citizens in the vicinity of the network
meat and meat products specialised seller,Meat and meat products specialised sellers cut up and sell meat in specialised shops
bookshop manager,Bookshop managers assume responsibility for activities and staff in this specialised store
lawyer,Lawyers provide legal advice to clients and act on their behalf in legal proceedings and in compliance with the law They research for interpret and study cases to represent their clients in a variety of settings such as courts and administrative boards They create arguments on behalf of their clients for lawsuits in different contexts with the aim of finding a legal remedy
distillery worker,Distillery workers operate industrial distillery equipment and machinery They perform the maintenance and cleaning of the machinery roll barrels and stamp barrel heads
anthropology lecturer,Anthropology lecturers are subject professors teachers or lecturers who instruct students who have obtained an upper secondary education diploma in their own specialised field of study anthropology which is predominantly academic in nature They work with their university research assistants and university teaching assistants for the preparation of lectures and of exams grading papers and exams and leading review and feedback sessions for the students They also conduct academic research in their field of anthropology publish their findings and liaise with other university colleagues
chipper operator,Chipper operators tend machines that chip wood into small pieces for use in particle board for further processing into pulp or for use in its own right Wood is fed into the chipper and shredded or crushed using a variety of mechanisms
health psychologist,Health psychologists deal with the various aspects of health related behaviour of individuals and groups by helping individuals or groups prevent illness and promote healthy behaviours by also providing counseling services They perform tasks for the development of health promotion activities and projects on the basis of psychological science research findings theories methods and techniques They also engage in research about health related issues to influence public policy on health care issues
special educational needs teacher,Special educational needs teachers work with and teach children young people and adults with an intellectual or physical disability They use a range of specialised concepts strategies and tools to optimise learners communication mobility autonomy and social integration They select teaching methods and support resources to enable individual learners to maximise their potential for independent living
patient transport services driver,Patient transport services drivers transfer disabled vulnerable and elderly patients to and from health care facilities such as hospitals or social care settings They drive the ambulance and maintain all the related equipment but under nonemergency circumstances
production potter,Production potters process and form clay by hand or by using the wheel into endproducts pottery stoneware products earthenware products and porcelain They introduce the already shaped clay into kilns heating them at a high temperature in order to remove all the water from the clay
tailor,Tailors design make or fit alter repair tailored bespoke or handmade garments from textile fabrics light leather fur and other material or make hats or wigs for men They produce madetomeasure wearing apparel according to customers or garment manufacturers specifications They are able to read and understand size charts details surrounding finished measurements etc
gas service technician,Gas service technicians install and maintain gas service appliances and systems in facilities or buildings They install the equipment in accordance with regulations repair faults and investigate leaks and other problems They test the equipment and advise on the use and care of appliances and systems which use gas energy
leather production planner,Leather production planners are responsible for planning and following production planning They work with the production manager to follow progress of the schedule They work with the warehouse to ensure optimum level and quality of materials are provided and together with the marketing and sales department to meet customer order requirements
spot welder,Spot welders set up and tend spot welding machines designed to press and join metal workpieces together The metal resistance to the passage of electrical current and the subsequent heat created in the process allows for the local melting and joining of the parts    
piano maker,Piano makers create and assemble parts to make pianos according to specified instructions or diagrams They sand wood tune test and inspect the finished instrument
clothing shop manager,Clothing shop managers assume responsibility for activities and staff in specialised shops
router operator,Router operators set up and operate multispindle routing machines in order to hollowout or cut various hard materials such as wood composites aluminium steel plastics and others such as foams They are also able to read blueprints to determine cutting locations and specific sizes
activism officer,Activism officers promote or hinder social political economic or environmental change by using different tactics such as persuasive research media pressure or public campaigning
medical records manager,Medical records managers are responsible for managing activities of medical records units which maintain and secure patient data They supervise oversee and train employees while implementing medical department policies
thanatology researcher,Thanatology researchers study death and the dying in a variety of scientific fields such as psychology sociology physiology and anthropology They contribute to the growth of knowledge on aspects of death such as the psychological phenomena the dying and those around them are experiencing 
beer sommelier,Beer sommeliers understand and advise on styles brewing and best pairing of beers with foods in locations such as restaurants breweries and shops They know all about their ingredients the history of the beers glassware and draught systems They prepare beer tastings consult companies and customers evaluate beer products and write about this subject
wind turbine technician,Wind turbine technicians maintain and repair wind turbines by performing diagnostic inspections analysing faults and performing repair duties They ensure the wind turbines operate in compliance with regulations and assist the wind engineers in the construction of wind turbines Wind turbine technicians may also test and install hardware and software components of wind turbines
import export specialist in pharmaceutical goods,Import export specialists in pharmaceutical goods have and apply deep knowledge of import and export goods including customs clearance and documentation
rail operations manager,Rail operations managers are concerned with overseeing designing and controlling the processes of transport operation Rail operation managers may work for rail operators concerning tasks such as managing the safe and efficient operation of transport services including customer relation tasks or the management of staff and work organisation in this field Rail operation managers employed by infrastructure operators manage the efficient and safe use of the network This includes the planning of timetables and the allocation of slots to customers They plan the construction and maintenance work 
interior landscaper,Interior landscapers design install manage and maintain indoor green spaces to customer requirements
military welfare worker,Military welfare workers assist families in coping with the deployment in the military of a family member by supporting them through the adjustment process of leaving and returning of the family member They help teenagers go through the fear of loosing their parents to the military or not recognising their parents at their return Military and veterans social workers help veterans to readapt to civilian life and help them manage sufferings trauma disorders or griefs
system configurator,System configurators tailor a computer system to the organisations and users needs They adjust the base system and software to the needs of the customer They perform configuration activities and scripting and ensure communication with users
tyre fitter,Tyre fitters inspect maintain repair and fit tyres to vehicles They advise clients on different tyre and wheel types Furthermore they balance the tyres verify that the wheels are aligned correctly and ensure compliance with safety standards and regulations
after-sales service technician,Aftersales service technicians provide aftersales service support to customers such as the installation maintenance and repair of the sold products They take corrective actions to ensure customers satisfaction resolve technical productrelated issues and write customer summary reports
agricultural policy officer,Agricultural policy officers analyse and identify agricultural policy issues and develop plans for improvement and new policy implementation They write reports and presentations in order to communicate and acquire support for the policies from government officials and the public They also communicate with professionals in agriculture for research and information purposes and perform administrative duties
press and stationery shop manager,Press and stationery shop managers assume responsibility for the activities and staff in specialised shops
wholesale merchant in machine tools,Wholesale merchants in machine tools investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
food science lecturer,Food science lecturers are subject professors teachers or lecturers who instruct students who have obtained an upper secondary education diploma in their own specialised field of study food science which is predominantly academic in nature They work with their university research assistants and university teaching assistants for the preparation of lectures and of exams grading papers and exams and leading review and feedback sessions for the students They also conduct academic research in their field of food science publish their findings and liaise with other university colleagues
block machine operator,Block machine operators control maintain and operate concrete blocks casting machine which fills and vibrate molds to compact wet concrete into finished blocks
asbestos abatement worker,Asbestos abatement workers remove asbestos from buildings and other constructions compliant with health and safety regulations concerning the handling of hazardous materials They investigate the intensity of the asbestos contamination prepare the structure for removal and prevent contamination of other areas
economist,Economists perform research and develop theories in the field of economics whether for microeconomic or macroeconomic analysis They study trends analyse statistical data and to some extent work with economic mathematical models in order to advise companies governments and related institutions They advise on product feasibility trend forecasts emerging markets tax policies and consumer trends
precision engineer,Precision engineers design processes machines fixtures and other equipment that have exceptionally low engineering tolerances are repeatable and stable over time They ensure prototypes are built and tested and make sure the designs meet system specifications and operational requirements
airport operations officer,Airport operations officers perform supervisory and administrative work monitoring operational activities on an assigned shift at a large airport They ensure the safe takeoff and landing of aircrafts
glass annealer,Glass annealers operate electric or gas kilns used to strengthen the glass products by a heatingcooling process making sure the temperature is set according to specifications They inspect the glass products  through the entire process to observe any flaws
quality engineering technician,Quality engineering technicians work with quality engineers or managers to analyse and solve quality problems and improve productivity They examine machines for imperfections and inspect products to make sure they meet the standards They also provide personnel with training in inspection techniques and prepare inspection plans
script supervisor,Script supervisors are responsible for the continuity of the movie or television program They watch every shot to make sure that its according to the script Script supervisors ensure that during editing the story makes visual and verbal sense and does not contain any continuity errors
"import export specialist in furniture, carpets and lighting equipment",Import export specialists in furniture carpets and lighting equipment have and apply deep knowledge of import and export goods including customs clearance and documentation
veterinary technician,Veterinary technicians provide the technical and administrative support to the veterinarian in accordance with national legislation
waste management officer,Waste management officers advise and enforce regulations on facilities managing waste disposal collection and recycling They develop and implement rules and evaluate the compliance with existsing legislation
sign language interpreter,Sign language interpreters understand and convert sign language into spoken language and vice versa They maintain the nuances and the stress of the message in the recipient language
special educational needs coordinator,Special educational needs coordinators oversee programmes and activities that provide educational support to children with a variety of disabilities They ensure they are up to date with the latest developments in the special needs research field with the objective of facilitating the special education processes needed to maximise the growth and learning potential of students with special learning needs and advise the special education principal of these developments and new programme proposals
insurance clerk,Insurance clerks perform general clerical and administrative duties in an insurance company other service institution for a selfemployed insurance agent or broker or for a government institution They offer assistance and provide information about insurances to customers and they manage the paperwork of insurance agreements
aircraft pilot,Aircraft pilots control and navigate aircraft They operate the mechanical and electrical systems of the aircraft and transport people mail and freight
business and marketing vocational teacher,Business and marketing vocational teachers instruct students in their specialised field of study sales and marketing which is predominantly practical in nature They provide theoretical instruction in service of the practical skills and techniques the students must subsequently master for a sales and marketingrelated profession Business and marketing vocational teachers monitor the students progress assist individually when necessary and evaluate their knowledge and performance on the subject of sales and marketing through assignments tests and examinations
university literature lecturer,University literature lecturers are subject professors teachers or lecturers who instruct students who have obtained an upper secondary education diploma in their own specialised field of study literature which is predominantly academic in nature They work with their university research assistants and university teaching assistants in the preparation of lectures and of exams in grading papers and exams and in leading review and feedback sessions for the students They also conduct academic research in their respective field of literature publish their findings and liaise with other university colleagues
motor vehicle assembly inspector,Motor vehicle assembly inspectors use measuring and testing equipment to inspect and monitor motor vehicle assemblies to ensure conformity to engineering and manufacturing specifications quality and safety standards and regulations They detect malfunction and damage and inspect repair work They also provide detailed inspection documentation and recommend action where problems are discovered
railway sales agent,Railway sales agents provide service to customers who visit the ticket counter They provide information handle ticket reservations sales and refunds They also carry out clerical duties such as maintaining the daily ticket sales balance sheet They handle requests for seat reservations and examine diagram charts of each car on train to verify the available space on the specified train
criminal justice social worker,Criminal justice social workers tackle criminal behaviour and reduce risk of reoffending by promoting and establishing programs to prevent crime within communities They assist in prosecutions and help to investigate criminal cases They assist prisoners reinsert into the community after release from custody They also support and supervise the offenders sentenced to community service and provide support to the victims and the people closely affected by the crime
electrical engineering technician,"
Electrical engineering technicians work together with electrical engineers in electrical engineering reasearch They perform technical tasks and aid in the designing testing manufacturing and operation of electrical devices and facilities"
vending machine operator,Vending machine operators remove cash conduct visual inspections of the machine provide basic maintenance and refill goods sold for vending and other coinoperated machines
file clerk,File clerks are in charge of maintaining records of a company and managing forms and information They organise and retrieve documents when necessary and ensure an efficient working system
diet cook,Diet cooks prepare and present meals according to special dietary or nutrition needs
lighting technician,Lighting technicians setup prepare check and maintain equipment in order to provide optimal lighting quality for live performances and motion pictures They cooperate with road crew to unload set up and operate lighting equipment and instruments
fat-purification worker," Fatpurification workers operate acidulation tanks and equipment that help with the separation of undesirable components from oils 
"
dairy processing operator," Dairy processing operators set up and operate continuous flow or vattype equipment to process milk cheese ice cream and other dairy products following specific instructions methods and formulas 
"
fashion model,Fashion models help promote products such as clothes cosmetics and appliances by posing for journalists photographers and in front of an audience on catwalks They have to make sure their appearance is always in order Fashion models need to look good in front of a camera and strike the right pose
geographic information systems specialist,Geographic information systems specialists use specialised computer systems engineering measures and geological concepts to process land geographic and geospatial information into visually detailed digital maps and geomodels of a reservoir They convert technical information like soil density and properties into digital representations of it for the usage of engineers governments and stakeholders interested
tourist information officer,Tourist information officers provide information and advice to travellers about local attractions events travelling and accommodation
set buyer,Set buyers analyse the script in order to identify the set dressing and the props needed for all individual scenes They also consult with the production designer and the prop and set making team Set buyers buy rent or commission the making of the props Set buyers make sure sets are authentic and believable
education inspector,Education inspectors visit schools to ensure that the staff perform their tasks compliant with educational rules and regulations as well as overseeing that the schools administration premises and equipment conform to regulations They observe lessons and examine records to assess the schools operation and write reports on their findings They provide feedback and give advice on improvement as well as report the results to higher officials Sometimes they also prepare training courses and organize conferences that the subject teachers should attend
specialised doctor,Specialised doctors prevent diagnose and treat diseases depending on their medical or surgical specialty
sales assistant,Sales assistants represent the direct contact with clients They provide general advice to customers
textile shop manager,Textile shop managers assume responsibility for activities and staff in specialised shops
army captain,Army captains aid in the supervision of large units of soldiers as well as perform planning and strategic duties in tactical operations They also ensure equipment maintenance and provide support in logistic matters as well as support during operations
marine firefighter,Marine firefighters are responsible for emergency response in case of a fire outbreak or other hazardous situations in marine environments They actively respond to contain fires and the outbreak of other hazardous on vessels docks and other marine facilities They ensure the marine installation complies with health and safety regulations They also regulate the cleanup of the scene and assess the damage
disability support worker,Disability support workers provide personal assistance and support to individuals of all ages with disability conditions either intellectual or physical disabilities They work with other health professionals to maximise individuals physical and mental well being Their duties include bathing lifting moving dressing or feeding people with disability
brush maker,Brush makers insert different types of material such as horsehair vegetable fiber nylon and hog bristle into metal tubes called ferrules They insert a wooden or aluminium plug into the bristles to form the brush head and attach the handle to the other side of the ferrule They immerse the brush head in a protective substance to maintain their shape finish and inspect the final product
security alarm investigator,Security alarm investigators respond to burglar alarm signals and investigate disturbances identified by the alarm system on the clients premises They monitor security alarms and other surveillance devices and contact police in cases of trespassing
customer experience manager,Customer experience managers monitor customer experiences by creating evaluating and improving the customers interaction organisations in the hospitality recreation or entertainment industry They develop plans of action to optimise all aspects of the customers experience Customer experience managers strive to ensure customer satisfaction and boost company profits
marriage counsellor,Marriage counsellors support and guide couples and families that are going through crises such as depression substance abuse and relationship problems They help improving their communication by providing group or individual therapy
mine surveying technician,Mine surveying technicians conduct boundary and topographic surveys and surveys of the progress of mining operations They operate surveying equipment and utilise programs to retrieve and interpret relevant data and perform computations as required
chief conductor,"Chief conductors are responsible for the safe performance of all operational tasks on board of passenger trains outside the drivers cab such as supervising safe opening and closing of the trains doors They supervise and ensure the continuous care for the safety of passengers especially in the case of technical incidents and emergency situations They ensure the operational communication to the driver and to traffic control staff as defined in operational regulations In case of several staff members attending the train they supervise the team of conductors They also provide commercial activities such as ticket control and selling and provide support and information to passengers and provide gastronomic services 
 "
contact centre supervisor,Contact centre supervisors oversee and coordinate the activities of contact centre employees They ensure that daily operations run smoothly through resolving issues instructing and training employees and supervising tasks
ICT research manager,ICT research managers plan manage and monitor research activities and evaluate emerging trends in the information and communication technology field to assess their relevance They also design and oversee staff training on the use of new technology and recommend ways to implement new products and solutions that will maximise benefits for the organisation
ship assistant engineer,Ship assistant engineers assist the ship chief engineer and the ship duty engineer in the operations of the ships hull They support the operation of the main engines steering mechanism electrical generation and other major subsystems They communicate with maritime engineers about the performance of technical operations They also ensure appropriate safety and regulatory standards compliance and are able to take on higher level positions if needed
sewerage systems manager,Sewerage systems managers coordinate and plan pipe and sewer systems and supervise sewerage construction and maintenance operations They supervise wastewater treatment plants and other sewage treatment facilities and ensure operations are compliant with regulations
demolition supervisor,Demolition supervisors monitor operations involved in the demolition of buildings and clean up of debris They take quick decisions to resolve problems
design and applied arts vocational teacher,Design and applied arts vocational teachers instruct students in their specialised field of study applied arts and crafts which is predominantly practical in nature They provide theoretical instruction in service of the practical skills and techniques the students must subsequently master for an applied arts and crafts profession such as graphic designer or interior designer Design and applied arts vocational teachers monitor the students progress assist individually when necessary and evaluate their knowledge and performance on the subject of applied arts and crafts through assignments tests and examinations
economic development coordinator,Economic development coordinators outline and implement policies for the improvement of a communitys governments or institutions economic growth and stability They research economic trends and coordinate cooperation between institutions working in economic development They analyse potential economic risks and conflicts and develop plans to resolve them Economic development coordinators advise on the economic sustainability of institutions and economic growth
public affairs consultant,Public affairs consultants function as representatives for a clients goal They attempt to persuade legislative bodies and policy makers to implement laws or regulation in accordance with the clients wishes and negotiate with parties with potentially conflicting interests They perform analytical and research duties in order to ensure that the clients cause is being addressed in an appropriate way to the appropriate parties They also consult their clients on their causes and policies
ICT system administrator,ICT system administrators are responsible for the upkeep configuration and reliable operation of computer and network systems servers workstations and peripheral devices They may acquire install or upgrade computer components and software automate routine tasks write computer programs troubleshoot train and supervise staff and provide technical support They ensure optimum system integrity security backup and performance
central bank governor,Central bank governors set the monetary and regulatory policy determine interest rates maintain price stability control the national money supply and issuance and foreign exchange currency rates and gold reserves They oversee and control the banking industry
aerodynamics engineer,Aerodynamics engineers perform aerodynamics analysis to make sure the designs of transport equipment meet aerodynamics and performance requirements They contribute to designing engine and engine components and issue technical reports for the engineering staff and customers They coordinate with other engineering departments to check that designs perform as specified Aerodynamics engineers conduct research to assess adaptability of equipment and materials They also analyse proposals to evaluate production time and feasibility
ICT trainer,ICT trainers conduct trainingneeds analysis and design programs to train students in the use of software packages and information systems accordingly They produce and update existing training materials content and method deliver effective training in classroom online or informally monitor evaluate and report effectiveness of training They maintain and update expertise on specialised ICT subjects and evaluate and report on students performance
shop manager,Shop managers are responsible for activities and staff in specialised shops
digital games developer,Digital games developers program implement and document digital games They implement technical standards in gameplay graphics sound and functionality
artisan papermaker,Artisan papermakers create paper slurry strain it on screens and dry it manually or using small scale equipment
resource manager,Resource managers manage resources for all potential and assigned projects They liaise with the different departments to see that all various resources are met in a timely manner and communicate any resourcing issues that may impact scheduled deadlines
product manager,Product development managers are responsible for managing the lifecycle of a product They research and develop new products in addition to managing existing ones through market research and strategic planning Product managers perform marketing and planning activities to increase profits
leaf tier,Leaf tiers tie tobacco leaves manually into bundles for processing They select loose leaves by hand and arrange them with butt ends together They wind tie leaf around butts
import export manager in beverages,Import export managers in beverages install and maintain procedures for crossborder business coordinating internal and external parties
waste and scrap distribution manager,Waste and scrap distribution managers plan the distribution of goods to various points of sales
stone splitter,Stone splitters operate and maintain machines that split stone They manipulate stone into different forms such as blocks cobbles tiles and concrete products 
energy manager,"Energy managers coordinate the energy use in an organisation and aim to implement policies for increased sustainability and minimisation of cost and environmental impact They monitor the energy demands 
and use and develop improvement strategies as well as researching the most beneficial source of energy for the organisations needs"
pizzaiolo,Pizzaiolos are responsible for preparing and cooking pizzas
financial fraud examiner,Financial fraud examiners undertake antifraud investigations including financial statement irregularities securities fraud and market abuse detection They manage fraud risk assessments and prepare forensic reports including the analysis and verification of evidence Financial fraud examiners liaise with regulatory bodies
chief fire officer,Chief fire officers supervise a fire department They coordinate the operations of the department and supervise and lead the fire and rescue staff during firefighting and rescue activities to ensure the safety of the staff and limitation of risks They perform administrative duties to ensure record maintenance and implement policies to improve the departments operations
wholesale merchant in electrical household appliances,Wholesale merchants in electrical household appliances investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
environmental health inspector,Environmental health inspectors carry out investigations to ensure that areas organisations and companies comply with environmental and public health legislation They evaluate environmental complaints provide reports on their findings and work to prevent future hazards or noncompliance with current policies Environmental health inspectors perform consultations to promote public health and safety
pyrotechnic designer,Pyrotechnic designers develop a pyrotechnical design concept for a performance and supervise the execution of it Their work is based on research and artistic vision Their design is influenced by and influences other designs and must be conform with these designs and the overall artistic vision Therefore the pyrotechnic designers work closely with artistic directors operators and the artistic team During rehearsals and performance they coach the operators to obtain optimal timing and manipulation Pyrotechnic designers develop plans cue lists and other documentation to support the operators and production crew Pyrotechnic designers sometimes also work as autonomous artists creating pyrotechnical art outside a performance context
extrusion machine operator,Extrusion machine operators set up monitor and maintain machines which heat or melt raw materials and pull or push the heated material through a shaped die to form it into a continuous profile with a preset cross section such as tubes pipes and sheeting They may also clean and maintain the equipment
audio and video equipment specialised seller,Audio and video equipment specialised sellers sell audio and video equipment such as radio and television CD DVD etc players and recorders in specialised shops
physical education teacher secondary school,Physical education teachers at secondary schools provide education to students commonly children and young adults in a secondary school setting They are usually subject teachers specialised and instructing in their own field of study physical education  They prepare lesson plans and materials monitor the students progress assist individually when necessary and evaluate the students knowledge and performance on the subject of physical education through practical usually physical tests and examinations
garden labourer,Garden labourers perform simple tasks in cultivating and maintaining flowers trees and shrubs This work can take place in either parks or private gardens
health and safety engineer,Health and safety engineers design objects and programs by combining engineering principles and health and safety requirements They envision the protection and wellbeing of the people using designed objects or performing work under designed health and safety programs They assess facilities and the risks that they might pose eg contaminant materials ergonomics handling of dangerous substances etc in order to design and improve health and safety measures
leather goods designer,Leather goods designers are in charge of the creative process of leather goods They perform fashion trends analysis accompany market researches and forecast needs plan and develop collections create concepts and build the collection lines  They additionally conduct the sampling create prototypes or samples for presentation and promote concepts and collections During the collection development they define the mood and the concept board the colour palettes the materials produce drawings and sketches Leather goods designers identify the range of materials and components and define the design specifications They collaborate with the technical team
corporate training manager,Corporate training managers coordinate all the training activities and development programmes in a company They also design and develop new training modules and supervise all the activities related to the planning and delivery of these programmes 
insurance broker,Insurance brokers promote sell and provide advice on various insurance policies such as life insurance health insurance accident insurance and fire insurance to individuals and organisations They also work as intermediaries between individuals or organisations and insurance companies and negotiate the best insurance policies for their clients arranging insurance cover where needed Insurance brokers engage with new prospective clients provide them with quotes for their policy needs assist them in the signing of new insurance contracts and propose specific solutions to their specific problems
catcher,Catchers are specialists working at poultry farms to catch the poultry
specialised outdoor animator,Specialised outdoor animators plan organise and safely deliver outdoor animator activities They may also support one or more assistant outdoor animators and be involved in aspects of administration front office tasks and tasks related to activity base and equipment maintenance They work with demanding clients in terms of either their particular needs abilities or disabilities or at the higher levels of skill and hazardous environments or conditions The workplace of a specialised outdoor animator is mostly in the field and with the participantsclients but in some specific situationsactivities it can also be indoors
sign maker,Sign makers design and develop signs for a variety of uses such as flyers traffic signs billboards and business signs They use different materials and techniques and if necessary they install the sign on site Furthermore they also perform maintenance and repairs
restaurant host/restaurant hostess,Restaurant hostshostesses welcome customers to a hospitality service unit and provide initial services
labour market policy officer,Labour market policy officers research analyse and develop labour market policies They implement policies ranging from financial policies to practical policies such as improving job searching mechanisms promoting job training giving incentives to startups and income support Labour market policy officers work closely with partners external organisations or other stakeholders and provide them with regular updates
milling machine operator,Milling machine operators set up program and control milling machines designed to cut excess material from metal workpieces using a computercontrolled rotarycutting milling cutter They read milling machine blueprints and tooling instructions perform regular machine maintenance and make adjustments to the milling controls such as the depth of cuts or the rotation speed
wholesale merchant in textiles and textile semi-finished and raw materials,Wholesale merchants in textiles and textile semifinished and raw materials investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
survey enumerator,Survey enumerators perform interviews and fill in forms in order to collect the data provided by interviewees They can collect information by phone mail personal visits or on the street They conduct and help the interviewees administer the information that the interviewer is interested in having usually related to demographic information for governmental statistical purposes
fortune teller,"Fortune tellers claim to foretell future events about a persons life and provide clients with their interpretation They often use various techniques such as card reading palm reading or tealeaves reading 
 "
rental service representative in trucks,Rental service representatives in trucks are in charge of renting out equipment and determining specific periods of usage They document transactions insurances and payments
aesthetician,Aestheticians offer skin care treatments They apply various facial treatments according to their clients needs and skin type such as lotions scrubs peels and masks in order to maintain the skin healthy and attractive Aestheticians may also give neck massages and body treatments such as wraps Aestheticians remove unwanted hair on different body parts like eyebrows upper lip or the bikini area They perform facial massage and apply makeup for various occasions
head sommelier,Head sommeliers manage the ordering preparing and servicing of wine and other related beverages in a hospitality service unit
chemical processing plant controller,Chemical processing plant controllers control the chemical production process They operate machines and systems being responsible to monitor and maintain the equipment and the instruments in control
embassy counsellor,Embassy counsellors supervise specific sections in an embassy such as economics defence or political affairs They perform advisory functions for the ambassador and perform diplomatic functions in their section or specialty They develop policies and implementation methods and supervise the embassy sections staff
private chef,Private chefs comply with food and sanitation rules to prepare meals for their employers They take into consideration the employers intolerances to specific ingredients or their preferences and cook the meals in the employers home Private chefs may also be asked to organise small dinner parties or other types of celebrations for special occasions
weaving textile technician,Weaving textile technicians perform operations related to setting up weaving processes
ICT quality assurance manager,ICT quality assurance managers establish and operate an ICT quality approach through quality management systems in compliance with internal and external standards and the organisations culture They ensure that the management controls are correctly implemented to safeguard asset data integrity and operations They focus on the achievement of quality goals including the maintenance of the external certification according to quality standards and monitor statistics to forecast quality outcomes
master coffee roaster,Master coffee roasters design new coffee styles and ensure the quality of blends and recipes pragmatically They write blending formulas to guide workers who prepare coffee blends for commercial purposes
paperhanger,Paperhangers are specialised in hanging up wallpaper They apply adhesives to the paper or to the wall in the case of reinforced wallpaper and fix the paper straight well aligned and avoiding the inclusion of air bubbles
insurance fraud investigator,Insurance fraud investigators combat fraudulent activities by investigating the circumstances of certain suspicious claims activities related to new customers buying insurance products and premium calculations Insurance fraud investigators refer potential fraud claims to insurance investigators who then undertake research and investigations to support or deny a claimants case
leather finishing operations manager,Leather finishing operations manager plan and organise the work of the finishing department They are in charge of chemical supply and equipment management They also coordinate the staff
chimney sweep,Chimney sweeps undertake cleaning activities of chimneys for all types of buildings They remove ash and soot and perform maintenance on a regular basis following health and safety regulations Chimney sweeps may perform safety inspections and minor repairs
train dispatcher,Train dispatchers ensure the safe and efficient dispatch of the train services The safety of customers is their main priority When carrying out train dispatch duties they check the traffic signals and communicate promptly with train drivers and conductors that it is safe for the train to pull away
intermodal logistics manager,Intermodal logistics managers manage and oversee commercial and operational aspects of intermodal logistics for an organisation
hospital porter,Hospital porters are professional healthcare assistants who transport people on stretchers around the hospital site as well as and items
advanced physiotherapist,Advanced physiotherapists are highly specialised They make complex decisions and manage risks in unpredictable contexts and within a defined area They may focus on a specific area of clinical practice education research or professional management
